player_ID,Player,year_ID,Age,Tm,tm_gms,Tm_Net_Rtg,Pos,G,MP,MP_pct,PER,TS_pct,ThrPAr,FTr,ORB_pct,TRB_pct,AST_pct,STL_pct,BLK_pct,TOV_pct,USG_pct,OWS,DWS,WS,WS40,Composite_Rating,Wins_Generated
gilloje01w,Jennifer Gillom,2002,38,PHO,32,-8.9,F-C,31,874,68.3%,20.3,.517,.233,.328,5.4,8.9,9.9,1.9,2.1,11.8,28.9,2.3,0.4,2.6,.121,+1.1,2.64
grubigo01w,Gordana Grubin,2002,29,PHO,32,-8.9,G,32,859,67.1%,15.4,.478,.310,.266,2.4,5.0,24.9,2.4,0.3,14.9,22.1,1.1,0.1,1.3,.059,-1.4,1.55
moisead01w,Adriana Moises,2002,23,PHO,32,-8.9,G,32,619,48.4%,12.5,.507,.402,.366,3.2,6.5,24.6,2.8,0.4,27.4,20.7,-0.2,0.3,0.1,.006,-3.3,0.54
reidtr01w,Tracy Reid,2002,25,PHO,32,-8.9,F,24,421,32.9%,10.7,.437,.009,.239,10.2,12.2,6.6,3.0,0.4,21.8,19.1,-0.6,0.3,-0.3,-.025,-4.4,0.14
chriska01w,Kayte Christensen,2002,21,PHO,32,-8.9,F,30,413,32.3%,14.4,.543,.011,.368,12.3,12.9,7.2,3.3,2.7,22.5,16.8,0.4,0.4,0.9,.083,-1.0,0.84
vealkr01w,Kristen Veal,2002,20,PHO,32,-8.9,G,23,361,28.2%,4.5,.419,.595,.165,2.2,5.0,20.5,2.2,0.5,33.1,17.1,-0.9,0.1,-0.9,-.098,-7.4,-0.41
tuvicsl01w,Slobodanka Tuvic,2002,24,PHO,32,-8.9,C,26,320,25.0%,8.0,.472,.078,.416,4.5,13.1,6.5,1.6,2.4,25.4,18.6,-0.5,0.3,-0.2,-.022,-4.8,0.04
bonfisu01w,Susanna Bonfiglio,2002,27,PHO,32,-8.9,G,22,306,23.9%,15.2,.525,.067,.281,6.8,8.1,15.7,2.2,0.0,15.3,18.8,0.6,0.1,0.7,.087,-0.7,0.66
saundja01w,Jaynetta Saunders,2002,22,PHO,32,-8.9,F,27,302,23.6%,11.6,.423,.039,.311,4.3,8.4,15.5,1.7,1.1,14.6,22.1,-0.2,0.1,-0.1,-.013,-3.9,0.17
reedbr01w,Brandy Reed,2002,25,PHO,32,-8.9,F,5,85,6.6%,9.6,.414,.122,.268,1.5,3.1,10.6,1.3,3.0,14.9,30.9,-0.2,0.0,-0.2,-.099,-6.5,-0.06
zakalok01w,Oksana Zakaluzhnaya,2002,24,PHO,32,-8.9,C,5,37,2.9%,-3.7,.387,.000,.667,0.0,5.4,0.0,0.0,0.0,34.0,15.5,-0.2,0.0,-0.2,-.199,-11.4,-0.12
barnequ01w,Quacy Barnes,2002,25,PHO,32,-8.9,C,2,13,1.0%,0.6,.171,.000,.571,0.0,5.1,0.0,4.4,13.3,0.0,32.8,-0.1,0.0,-0.1,-.308,-13.5,-0.05
mahonsh01w,Shea Mahoney,2002,24,PHO,32,-8.9,F,3,13,1.0%,16.4,.727,.333,.333,20.0,10.3,16.5,0.0,0.0,22.5,16.6,0.1,0.0,0.1,.179,+1.9,0.04
figgsuk01w,Ukari Figgs,2002,25,POR,32,-1.5,G,31,866,66.9%,14.4,.505,.515,.279,2.0,6.1,22.1,1.6,0.2,14.4,17.0,1.9,0.6,2.5,.116,+0.5,2.34
walkede01w,DeMya Walker,2002,24,POR,32,-1.5,F,31,848,65.5%,15.5,.516,.042,.331,8.5,12.0,12.6,1.7,3.3,21.5,23.8,0.2,1.1,1.3,.063,-0.7,1.80
crawlsy01w,Sylvia Crawley,2002,29,POR,32,-1.5,F,32,819,63.2%,12.4,.448,.060,.222,7.4,10.8,11.5,1.2,3.8,16.6,21.9,-0.2,0.9,0.7,.036,-2.0,1.24
jacksta02w,Tamicha Jackson,2002,24,POR,32,-1.5,G,32,692,53.4%,19.5,.491,.261,.227,3.8,5.6,29.6,4.5,0.1,16.7,26.7,1.0,1.0,2.0,.118,+1.4,2.18
burraal01w,Alisa Burras,2002,27,POR,32,-1.5,C,32,633,48.9%,20.2,.665,.000,.280,10.8,15.3,2.4,0.9,0.9,19.0,19.6,2.1,0.7,2.8,.176,+3.0,2.50
thomast01w,Stacey Thomas,2002,23,POR,32,-1.5,F,32,621,48.0%,13.1,.409,.264,.412,7.2,10.0,19.3,3.8,1.6,17.1,16.3,0.0,1.1,1.1,.071,-0.9,1.25
folklkr01w,Kristin Folkl,2002,26,POR,32,-1.5,F,32,602,46.5%,15.5,.548,.024,.278,9.0,16.2,9.9,1.7,2.4,18.5,13.9,1.1,1.0,2.1,.139,+1.3,1.86
beviltu01w,Tully Bevilaqua,2002,29,POR,32,-1.5,G,27,421,32.5%,10.6,.569,.590,.475,2.2,5.2,18.0,3.0,0.6,26.8,11.5,0.4,0.5,0.9,.086,-1.0,0.84
stileja01w,Jackie Stiles,2002,23,POR,32,-1.5,G,21,382,29.5%,6.6,.422,.326,.222,2.4,3.1,9.9,0.6,0.0,12.4,21.3,-0.1,0.0,-0.1,-.015,-4.3,0.14
barksla01w,LaQuanda Barksdale,2002,22,POR,32,-1.5,G,17,285,22.0%,10.9,.445,.218,.257,8.3,9.3,8.2,1.6,2.1,17.0,22.9,-0.1,0.3,0.1,.021,-2.6,0.34
youngca01w,Carolyn Young,2002,32,POR,32,-1.5,G,19,186,14.4%,12.0,.491,.297,.324,3.5,5.0,12.9,1.2,0.0,17.6,26.5,0.1,0.1,0.2,.037,-2.0,0.28
hallam01w,Amber Hall,2002,24,POR,32,-1.5,F,20,104,8.0%,10.8,.483,.000,.667,10.1,16.5,1.8,3.8,0.8,27.9,19.9,-0.2,0.2,0.0,.011,-2.9,0.11
moweje01w,Jenny Mowe,2002,24,POR,32,-1.5,C,5,16,1.2%,-5.3,.266,.000,2.000,8.2,4.1,0.0,0.0,0.0,34.7,8.7,0.0,0.0,0.0,-.124,-9.2,-0.03
smithta01w,Tangela Smith,2002,25,SAC,32,-5.6,C,32,1063,80.8%,17.2,.489,.097,.232,6.8,11.5,9.0,1.5,3.8,11.0,24.8,1.6,1.0,2.6,.099,+0.3,2.74
hollake01w,Kedra Holland-Corn,2002,27,SAC,32,-5.6,G,32,902,68.6%,9.9,.448,.525,.241,4.0,6.5,14.5,2.6,0.5,19.7,22.3,-1.0,0.5,-0.5,-.022,-4.1,0.41
penicti01w,Ticha Penicheiro,2002,27,SAC,32,-5.6,G,24,853,64.9%,18.0,.497,.201,.648,1.1,7.8,43.1,4.3,0.1,25.2,15.7,1.2,1.3,2.4,.114,+0.8,2.41
groomla01w,Lady Grooms,2002,31,SAC,32,-5.6,F,32,850,64.6%,11.1,.522,.006,.459,5.7,7.6,9.2,1.4,0.8,17.5,15.2,1.0,0.2,1.2,.058,-1.8,1.32
boltoru01w,Ruthie Bolton,2002,35,SAC,32,-5.6,G,32,737,56.0%,18.8,.499,.418,.244,5.4,8.3,11.9,3.5,0.2,9.1,25.5,1.6,0.8,2.3,.127,+1.3,2.25
frettla01w,La'Keshia Frett,2002,27,SAC,32,-5.6,F,32,648,49.3%,10.9,.481,.080,.091,5.9,9.5,7.7,0.4,2.6,12.2,16.7,0.4,0.2,0.6,.039,-2.4,0.84
griffyo01w,Yolanda Griffith,2002,32,SAC,32,-5.6,C-F,17,577,43.9%,23.9,.613,.000,.709,14.7,16.7,7.6,1.6,2.0,16.1,23.7,2.7,0.6,3.2,.225,+4.7,2.72
nagyan01w,Andrea Nagy,2002,30,SAC,32,-5.6,G,24,409,31.1%,4.7,.333,.318,.364,0.9,4.6,31.7,1.4,0.9,37.8,9.8,-0.6,0.1,-0.5,-.051,-5.8,-0.14
bauerca01w,Cass Bauer-Bilodeau,2002,30,SAC,32,-5.6,C,25,233,17.7%,-0.9,.338,.000,.263,7.7,11.4,0.8,0.5,1.9,28.2,18.6,-1.1,0.1,-1.0,-.171,-9.9,-0.54
maigaha01w,Hamchetou Maiga-Ba,2002,24,SAC,32,-5.6,F,23,197,15.0%,2.7,.302,.000,.566,11.7,12.2,8.7,4.4,1.3,25.8,22.1,-1.0,0.3,-0.7,-.150,-8.7,-0.35
wolteka01w,Kara Wolters,2002,26,SAC,32,-5.6,C,14,78,5.9%,7.1,.370,.000,.357,13.2,19.2,8.1,0.0,3.4,15.6,24.1,-0.2,0.1,-0.1,-.045,-5.2,-0.01
campbed01w,Edna Campbell,2002,33,SAC,32,-5.6,G,1,12,0.9%,13.7,.400,.400,.000,0.0,5.4,0.0,4.8,0.0,0.0,20.4,0.0,0.0,0.0,.031,-2.1,0.02
fordst01w,Stacey Ford,2002,33,SAC,32,-5.6,F,5,12,0.9%,5.3,.347,.000,1.000,21.4,10.8,16.3,0.0,0.0,25.8,15.8,0.0,0.0,0.0,-.119,-7.5,-0.01
ambermo01w,Monique Ambers,2002,31,SAC,32,-5.6,F,2,4,0.3%,-10.2,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-.028,-7.8,-0.01
birdsu01w,Sue Bird,2002,21,SEA,32,3.8,G,32,1121,86.9%,19.7,.543,.379,.299,1.9,4.9,35.4,2.9,0.2,20.4,23.0,3.4,1.4,4.8,.172,+2.8,4.33
jacksla01w,Lauren Jackson,2002,21,SEA,32,3.8,F-C,28,882,68.4%,24.5,.480,.260,.195,9.4,14.1,11.5,2.0,8.0,8.6,30.1,2.6,2.0,4.6,.209,+4.6,4.18
vodicka01w,Kamila Vodichkova,2002,29,SEA,32,3.8,F-C,32,817,63.3%,17.9,.537,.155,.273,9.4,14.1,12.1,2.6,1.9,16.7,19.5,1.9,1.6,3.5,.170,+2.4,3.01
edwarsi01w,Simone Edwards,2002,28,SEA,32,3.8,C,32,694,53.8%,15.6,.586,.006,.462,8.4,13.3,5.5,1.8,1.5,18.8,16.3,1.5,1.1,2.6,.149,+1.5,2.23
lassiam01w,Amanda Lassiter,2002,23,SEA,32,3.8,F,24,554,42.9%,10.4,.458,.508,.131,5.2,7.5,18.7,2.8,3.0,26.3,16.3,-0.3,0.9,0.6,.045,-2.1,0.80
barnead01w,Adia Barnes,2002,25,SEA,32,3.8,F,26,493,38.2%,10.4,.364,.036,.261,11.5,13.6,10.5,3.8,1.6,16.8,14.6,-0.3,1.1,0.8,.065,-1.6,0.84
randase01w,Semeka Randall,2002,23,SEA,32,3.8,G,21,458,35.5%,11.3,.431,.143,.383,10.5,9.8,12.3,2.5,0.2,18.8,20.2,0.0,0.6,0.5,.046,-1.9,0.70
raglafe01w,Felicia Ragland,2002,22,SEA,32,3.8,G,31,432,33.5%,14.0,.513,.440,.224,7.9,7.3,10.6,3.6,0.2,17.4,18.6,0.7,0.6,1.3,.120,+0.5,1.17
marcimi01w,Michelle Marciniak,2002,28,SEA,32,3.8,G,23,280,21.7%,10.2,.446,.118,.426,3.6,6.6,25.6,2.3,0.6,23.6,18.3,0.0,0.3,0.4,.051,-2.0,0.42
henniso01w,Sonja Henning,2002,32,SEA,32,3.8,G,8,207,16.0%,7.3,.379,.182,.182,4.9,8.2,12.6,2.5,0.4,22.8,7.2,0.0,0.3,0.3,.055,-2.4,0.27
starbka01w,Kate Starbird,2002,26,SEA,32,3.8,F-G,9,186,14.4%,12.3,.553,.250,.205,2.0,6.7,12.7,1.9,1.9,18.7,15.4,0.3,0.2,0.5,.112,-0.0,0.46
payeka01w,Kate Paye,2002,28,SEA,32,3.8,G,19,114,8.8%,3.4,.528,.842,.105,2.2,4.0,7.9,1.5,0.0,28.7,11.8,-0.1,0.1,0.0,.010,-4.2,0.05
reddja01w,Jamie Redd,2002,24,SEA,32,3.8,F,10,112,8.7%,19.6,.662,.529,.353,9.0,7.6,13.5,1.0,0.0,15.1,20.0,0.6,0.1,0.6,.227,+4.2,0.51
lewista01w,Takeisha Lewis,2002,22,SEA,32,3.8,F-C,14,57,4.4%,13.5,.502,.100,1.800,15.5,27.7,9.7,2.0,0.0,28.1,21.2,0.0,0.2,0.2,.106,+0.0,0.14
mcculda01w,Danielle McCulley,2002,27,SEA,32,3.8,C-F,4,43,3.3%,-7.0,.078,.250,.167,8.8,10.7,3.8,1.4,0.0,13.4,16.8,-0.3,0.0,-0.2,-.227,-12.2,-0.15
azzije01w,Jennifer Azzi,2002,33,UTA,32,3.1,G,32,1151,89.2%,13.8,.628,.465,.525,1.7,3.7,23.9,1.3,0.9,21.6,12.4,3.5,0.1,3.5,.123,+0.5,3.14
goodsad01w,Adrienne Goodson,2002,35,UTA,32,3.1,F,32,1101,85.3%,17.6,.515,.067,.375,10.7,10.2,12.6,2.2,0.4,17.3,24.7,2.3,0.7,3.0,.107,+0.8,3.14
ferdima01w,Marie Ferdinand-Harris,2002,23,UTA,32,3.1,G,32,1065,82.6%,18.3,.548,.092,.461,2.3,6.2,17.5,2.6,0.5,16.6,23.1,2.8,0.8,3.6,.137,+1.7,3.51
willina01w,Natalie Williams,2002,31,UTA,32,3.1,C,31,1008,78.1%,15.9,.512,.042,.463,13.5,15.7,7.1,2.1,1.2,17.3,18.9,1.9,1.2,3.1,.124,+0.9,2.95
dydekma01w,Margo Dydek,2002,28,UTA,32,3.1,C,30,876,67.9%,22.8,.521,.025,.423,7.7,18.6,16.4,1.6,9.3,20.2,24.9,1.4,2.1,3.5,.161,+3.1,3.49
johnsla01w,LaTonya Johnson,2002,26,UTA,32,3.1,F,28,269,20.9%,6.4,.442,.421,.263,3.9,4.4,6.6,1.4,0.6,15.0,17.1,0.0,0.0,0.0,.007,-3.8,0.17
herriam01w,Amy Herrig,2002,25,UTA,32,3.1,C,28,269,20.9%,10.8,.514,.000,.566,7.3,13.2,2.6,1.8,4.0,24.1,14.9,0.0,0.4,0.4,.057,-1.7,0.44
gardnan01w,Andrea Gardner,2002,22,UTA,32,3.1,F-C,30,198,15.3%,11.1,.434,.000,.776,19.0,19.2,4.5,0.8,1.2,16.5,18.3,0.1,0.2,0.3,.064,-1.5,0.35
aguilel01w,Elisa Aguilar,2002,25,UTA,32,3.1,G,28,141,10.9%,13.3,.596,.636,.212,0.0,4.9,20.5,1.2,1.1,23.4,15.4,0.3,0.0,0.3,.083,-0.6,0.31
randase01w,Semeka Randall,2002,23,UTA,32,3.1,G,8,135,10.5%,16.4,.550,.050,.725,3.9,9.7,11.4,1.6,0.6,15.9,21.4,0.4,0.1,0.5,.139,+1.4,0.43
starbka01w,Kate Starbird,2002,26,UTA,32,3.1,F-G,15,88,6.8%,15.5,.463,.320,.280,0.0,4.9,14.7,5.6,3.5,6.6,15.7,0.2,0.2,0.3,.151,+1.5,0.28
crockda01w,Danielle Crockrom,2002,21,UTA,32,3.1,F,18,84,6.5%,11.2,.436,.036,.429,9.3,9.6,4.5,0.0,1.8,8.3,19.9,0.1,0.0,0.1,.058,-1.6,0.14
caufila01w,LaNeishea Caufield,2002,22,UTA,32,3.1,G,8,65,5.0%,8.6,.598,.600,.133,6.0,4.8,2.7,5.9,0.0,33.5,16.9,0.0,0.1,0.0,.029,-2.8,0.07
bullevi01w,Vicky Bullett,2002,34,WAS,32,0.9,F,32,953,73.9%,17.0,.533,.203,.174,6.2,12.4,10.9,3.3,3.4,18.1,16.3,1.3,2.2,3.5,.146,+1.5,3.08
milleco01w,Coco Miller,2002,23,WAS,32,0.9,G,32,904,70.1%,15.1,.518,.243,.213,6.2,8.2,18.2,2.2,0.2,17.0,19.2,1.7,0.9,2.7,.118,+0.5,2.46
dalesst01w,Stacey Dales,2002,22,WAS,32,0.9,F,31,805,62.4%,14.9,.553,.474,.435,4.1,6.4,20.5,1.2,0.4,19.9,21.3,1.8,0.5,2.3,.115,+0.4,2.14
pagemu01w,Murriel Page,2002,26,WAS,32,0.9,F,32,750,58.1%,12.4,.476,.021,.272,9.4,13.2,9.7,1.1,1.8,17.1,17.6,0.5,0.9,1.4,.075,-1.1,1.45
holdsch01w,Chamique Holdsclaw,2002,24,WAS,32,0.9,F,20,634,49.1%,30.5,.527,.085,.321,10.9,23.3,18.2,1.9,0.8,10.7,33.3,2.9,1.6,4.5,.282,+7.4,3.88
burgean01w,Annie Burgess,2002,33,WAS,32,0.9,G,26,632,49.0%,13.9,.517,.327,.446,3.2,6.2,26.1,3.2,0.6,25.3,12.8,0.9,0.9,1.8,.113,+0.1,1.61
jonesas01w,Asjha Jones,2002,21,WAS,32,0.9,F,32,612,47.4%,10.2,.420,.043,.142,8.1,9.3,9.7,1.3,2.5,13.6,23.5,-0.4,0.6,0.2,.016,-3.0,0.61
luzhe01w,Helen Luz,2002,29,WAS,32,0.9,G,32,474,36.7%,16.5,.598,.716,.128,2.4,4.3,20.8,2.2,0.9,21.6,21.1,1.0,0.4,1.4,.122,+0.8,1.37
washito01w,Tonya Massaline,2002,24,WAS,32,0.9,F,25,291,22.6%,9.4,.398,.209,.151,11.9,8.3,9.8,0.6,0.6,14.9,18.5,0.0,0.1,0.0,.003,-3.5,0.22
saureau01w,Audrey Sauret,2002,25,WAS,32,0.9,G,15,165,12.8%,7.0,.458,.208,.208,2.3,4.2,19.3,2.9,1.1,36.4,12.5,-0.2,0.2,0.0,-.010,-4.3,0.07
brownki01w,Kiesha Brown,2002,23,WAS,32,0.9,G,18,108,8.4%,8.7,.385,.314,.086,4.7,7.1,10.8,2.7,0.0,12.1,19.2,-0.1,0.1,0.0,.017,-3.3,0.10
walsema01w,Maren Walseth,2002,23,WAS,32,0.9,F,18,104,8.1%,1.4,.251,.280,.080,8.6,12.9,11.9,1.1,0.0,25.8,16.8,-0.4,0.1,-0.3,-.127,-8.3,-0.16
millsta01w,Tausha Mills,2002,26,WAS,32,0.9,C,4,17,1.3%,-16.4,.000,.000,.500,0.0,11.2,0.0,3.5,0.0,29.1,20.3,-0.2,0.0,-0.2,-.444,-19.6,-0.12
gaithka01w,Katryna Gaither,2002,26,WAS,32,0.9,C,1,1,0.1%,-21.1,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,.006,-8.7,0.00
staleda01w,Dawn Staley,2001,31,CHA,32,2.2,G,32,1152,88.6%,13.8,.487,.317,.203,1.4,4.3,32.3,2.8,0.1,24.6,18.4,1.4,0.8,2.3,.079,-0.7,2.46
feastal01w,Allison Feaster,2001,25,CHA,32,2.2,F,32,1007,77.5%,15.7,.502,.500,.188,8.1,10.6,10.2,1.8,0.9,14.0,21.9,2.5,0.9,3.4,.135,+1.1,3.03
stinsan01w,Andrea Stinson,2001,33,CHA,32,2.2,G,32,1006,77.4%,23.4,.556,.176,.214,5.8,9.5,22.1,2.7,1.7,14.7,24.7,4.1,1.2,5.4,.214,+4.5,4.69
smithch02w,Charlotte Smith,2001,27,CHA,32,2.2,F,30,678,52.2%,12.5,.491,.219,.438,7.9,10.4,15.1,1.5,1.7,19.1,16.6,1.1,0.6,1.7,.099,-0.4,1.55
enissh01w,Shalonda Enis,2001,26,CHA,32,2.2,F-C,32,623,47.9%,13.3,.514,.196,.399,11.4,12.7,4.8,1.0,0.7,16.2,18.6,1.2,0.4,1.7,.107,-0.0,1.53
suttota01w,Tammy Sutton-Brown,2001,23,CHA,32,2.2,C,29,602,46.3%,17.9,.548,.000,.490,12.6,15.0,4.0,2.2,5.7,18.3,19.0,1.4,1.1,2.4,.161,+2.2,2.12
machacl01w,Clarisse Machanguana,2001,24,CHA,32,2.2,C-F,30,580,44.6%,12.7,.539,.000,.452,8.7,14.6,6.3,1.7,2.4,21.3,17.3,0.7,0.9,1.6,.108,-0.1,1.40
edwarto01w,Tonya Edwards,2001,33,CHA,32,2.2,G,22,372,28.6%,7.7,.430,.220,.370,4.4,8.1,16.7,2.3,1.4,25.6,22.0,-0.5,0.4,-0.2,-.017,-4.2,0.15
milleke01w,Kelly Miller,2001,22,CHA,32,2.2,G,26,225,17.3%,12.9,.465,.333,.088,7.3,8.7,13.1,2.5,0.0,13.2,15.8,0.4,0.2,0.6,.099,-0.3,0.52
erbsu01w,Summer Erb,2001,23,CHA,32,2.2,C,18,148,11.4%,15.5,.527,.000,.500,8.0,16.5,6.0,0.4,3.0,16.3,21.6,0.4,0.2,0.6,.155,+1.6,0.48
anderke01w,Keisha Anderson,2001,27,CHA,32,2.2,G,18,102,7.8%,2.1,.294,.125,.625,4.4,10.3,24.8,3.7,0.0,45.5,19.2,-0.6,0.2,-0.4,-.162,-9.0,-0.19
bristre01w,Reshea Bristol,2001,23,CHA,32,2.2,G,1,5,0.4%,-4.1,.000,.000,.000,59.4,28.0,0.0,0.0,0.0,50.0,20.9,0.0,0.0,0.0,-.391,-16.0,-0.03
jonesme01w,Merlakia Jones,2001,28,CLE,32,10.4,G,30,998,77.7%,17.8,.489,.090,.218,6.2,11.4,10.5,1.8,0.4,11.4,24.6,2.2,2.3,4.5,.181,+3.3,4.09
andrame01w,Mery Andrade,2001,25,CLE,32,10.4,F,32,893,69.5%,9.8,.398,.175,.263,3.4,6.8,21.2,3.6,1.1,24.2,14.9,-0.6,2.3,1.7,.078,-0.8,1.88
darlihe01w,Helen Darling,2001,22,CLE,32,10.4,G,32,778,60.5%,13.4,.496,.422,.434,3.3,6.8,27.1,2.7,0.5,26.2,18.1,0.7,1.8,2.4,.124,+1.0,2.33
brownru01w,Rushia Brown,2001,29,CLE,32,10.4,F,30,760,59.1%,19.7,.559,.005,.323,9.3,12.1,10.6,3.6,1.3,14.2,18.0,2.3,2.3,4.6,.242,+5.2,3.83
melvich01w,Chasity Melvin,2001,25,CLE,32,10.4,C-F,27,754,58.7%,19.5,.526,.009,.400,12.6,14.2,14.5,2.0,2.1,15.1,20.8,2.3,1.9,4.2,.225,+4.7,3.63
wautean01w,Ann Wauters,2001,20,CLE,32,10.4,C,24,622,48.4%,20.2,.629,.013,.490,8.1,12.7,12.4,1.7,2.0,21.2,20.0,2.1,1.6,3.6,.234,+5.1,3.10
taylope01w,Penny Taylor,2001,20,CLE,32,10.4,F,32,561,43.7%,21.1,.469,.324,.204,9.3,13.9,17.8,3.9,1.9,13.4,26.6,1.1,1.9,3.0,.212,+4.7,2.68
rizzoje01w,Jennifer Rizzotti,2001,27,CLE,32,10.4,G,32,476,37.0%,11.8,.518,.664,.100,0.6,4.4,21.2,3.3,0.4,26.3,17.3,0.1,1.1,1.2,.098,+0.1,1.20
hallvi01w,Vicki Hall,2001,31,CLE,32,10.4,F,14,225,17.5%,10.9,.467,.333,.121,6.4,10.2,8.4,0.3,2.2,13.7,18.9,0.2,0.4,0.6,.102,+0.0,0.56
johnspo01w,Pollyanna Johns Kimbrough,2001,25,CLE,32,10.4,C,18,119,9.3%,9.5,.452,.000,.333,14.5,18.1,6.8,0.0,1.6,24.4,18.2,-0.1,0.3,0.2,.059,-1.3,0.22
badertr01w,Tricia Bader Binford,2001,28,CLE,32,10.4,G,19,114,8.9%,10.6,.525,.650,.000,2.5,7.3,18.4,2.7,0.0,28.6,13.0,0.0,0.3,0.3,.106,+0.1,0.29
nemcoev01w,Eva Nemcova,2001,28,CLE,32,10.4,F,8,113,8.8%,10.7,.409,.395,.211,1.3,6.1,14.8,1.1,4.3,12.6,22.2,0.0,0.2,0.2,.070,-0.8,0.23
wolvean01w,Angelina Wolvert,2001,22,CLE,32,10.4,F-C,1,5,0.4%,9.6,.333,.000,.000,28.8,13.9,0.0,0.0,0.0,0.0,31.6,0.0,0.0,0.0,.031,-2.1,0.01
sauerpa01w,Paige Sauer,2001,23,CLE,32,10.4,C,2,4,0.3%,11.9,.333,.000,.000,36.1,34.7,0.0,0.0,24.2,25.0,52.7,0.0,0.0,0.0,-.234,-8.5,-0.01
barnead01w,Adia Barnes,2001,24,CLE,32,10.4,F,3,3,0.2%,45.3,1.000,.000,.000,0.0,23.2,0.0,0.0,0.0,0.0,17.6,0.0,0.0,0.0,.495,+16.2,0.03
ndiayas01w,Astou Ndiaye-Diatta,2001,27,DET,32,-7.4,F,32,913,69.7%,17.7,.502,.044,.223,8.4,12.7,12.8,1.4,2.7,16.3,24.2,1.4,0.3,1.7,.075,-0.4,2.05
browned01w,Edwina Brown,2001,22,DET,32,-7.4,G-F,32,800,61.1%,12.6,.459,.228,.259,4.9,8.6,22.4,2.4,0.8,20.8,20.2,0.3,0.2,0.5,.024,-2.6,0.94
torniel01w,Elena Tornikidou,2001,36,DET,32,-7.4,F,32,777,59.3%,16.8,.548,.197,.285,4.6,6.7,16.1,1.4,1.6,17.4,21.6,1.9,-0.1,1.8,.093,-0.1,1.86
palmewe01w,Wendy Palmer,2001,26,DET,32,-7.4,F,22,651,49.7%,15.0,.483,.153,.274,7.5,16.1,7.8,2.1,0.5,16.6,21.9,0.4,0.5,0.9,.055,-1.4,1.15
kingija01w,Jae Kingi-Cross,2001,25,DET,32,-7.4,G,29,625,47.7%,14.5,.535,.620,.254,4.1,6.9,23.5,2.9,1.1,25.1,16.7,0.8,0.2,1.0,.061,-1.3,1.12
cantydo01w,Dominique Canty,2001,24,DET,32,-7.4,G,32,625,47.7%,13.6,.437,.026,.383,9.2,9.0,23.4,2.9,0.1,19.6,22.2,0.3,0.1,0.4,.025,-2.4,0.80
farriba01w,Barbara Farris,2001,24,DET,32,-7.4,F-C,31,559,42.7%,10.3,.522,.000,.592,9.4,13.3,5.6,0.7,0.8,19.5,13.6,0.7,0.0,0.6,.046,-2.5,0.70
nolande01w,Deanna Nolan,2001,21,DET,32,-7.4,G-F,27,545,41.6%,11.7,.442,.376,.273,3.7,6.6,11.6,1.8,1.0,13.9,22.9,0.2,0.0,0.2,.012,-3.1,0.52
nevescl01w,Claudia Neves,2001,26,DET,32,-7.4,G,22,407,31.1%,10.5,.487,.553,.085,0.9,4.8,16.5,3.0,0.0,22.3,15.2,0.1,0.1,0.1,.014,-3.3,0.36
spornra01w,Rachael Sporn,2001,33,DET,32,-7.4,F,23,265,20.2%,9.1,.402,.000,.191,10.1,13.3,8.0,1.5,1.3,20.3,11.9,-0.1,0.1,0.0,-.007,-4.0,0.13
boydca01w,Carla Boyd,2001,25,DET,32,-7.4,F,21,230,17.6%,12.7,.495,.537,.299,5.6,7.7,12.4,2.8,0.8,17.4,19.7,0.3,0.1,0.4,.066,-1.5,0.39
santoke01w,Kelly Santos,2001,21,DET,32,-7.4,F,14,153,11.7%,12.8,.521,.024,.429,9.2,12.0,7.1,1.1,1.7,19.4,20.0,0.2,0.0,0.2,.046,-2.0,0.22
arcaija01w,Janeth Arcain,2001,32,HOU,32,2.5,G,32,1154,89.5%,23.2,.514,.130,.295,5.3,7.5,20.8,3.1,0.2,12.6,28.5,4.5,1.7,6.2,.216,+4.6,5.45
thompti01w,Tina Thompson,2001,26,HOU,32,2.5,F,30,1102,85.4%,22.2,.483,.284,.309,9.5,13.4,13.2,1.6,1.8,12.7,31.1,3.2,1.7,5.0,.180,+3.5,4.60
washico01w,Coquese Washington,2001,30,HOU,32,2.5,G,32,1013,78.5%,12.9,.453,.458,.124,2.5,7.4,23.3,4.1,0.8,23.4,12.0,0.5,2.1,2.6,.102,-0.2,2.42
johnsti01w,Tiffani Johnson,2001,25,HOU,32,2.5,C,32,672,52.1%,10.8,.492,.000,.203,8.2,13.0,6.7,1.1,2.0,21.8,14.3,0.3,1.0,1.3,.077,-1.2,1.27
lassiam01w,Amanda Lassiter,2001,22,HOU,32,2.5,F,32,613,47.5%,11.4,.474,.482,.108,5.5,11.3,11.2,1.6,3.1,19.4,14.7,0.3,1.1,1.4,.090,-0.8,1.29
jacksta01w,Tammy Jackson,2001,38,HOU,32,2.5,F-C,32,442,34.3%,14.1,.502,.000,.465,11.3,13.0,9.9,3.0,2.2,21.9,15.0,0.4,0.9,1.2,.111,+0.3,1.15
lewisty01w,Tynesha Lewis,2001,22,HOU,32,2.5,G,29,419,32.5%,10.3,.488,.217,.185,6.3,9.4,7.4,1.6,0.9,20.7,15.0,0.1,0.5,0.6,.058,-1.8,0.67
